# zHD       = redshift in CMB frame with VPEC correction
# zHEL      = helio redshift (beware: no VPEC corr) 
# MU        = distance modulus corrected for bias and contamination
# MUERR     = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
# PROB1A_BEAMS = SNIa BEAMS probability from BBC (diagnostic)
# ISDATA_REAL: 1   # flag for cosmology fitter to choose blind option
#
VARNAMES: CID IDSURVEY zHD zHEL MU MUERR MUERR_VPEC MUERR_SYS PROBIA_BEAMS
SN: 1329622     10 0.48607 0.48727 42.10848   0.23760  0.00530  0.02098  0.99991
SN: 1332689     10 0.48766 0.48824 42.36460   0.20180  0.00530  0.02355  1.00000
SN: 1296963     10 0.48813 0.48917 42.19089   0.14700  0.00530  0.03109  0.99999
SN: 1298266     10 0.48930 0.49038 42.20314   0.26490  0.00530  0.12033  0.99999
SN: 1319840     10 0.48970 0.49025 42.20148   0.13290  0.00530  0.03101  1.00000
SN: 1876533     10 0.48981 0.49100 42.16123   0.16330  0.00530  0.13601  1.00000
SN: 1811099     10 0.49007 0.49058 42.62870   0.21020  0.00530  0.05422  0.99985
SN: 1386047     10 0.49181 0.49300 42.26881   0.14250  0.00530  0.08489  1.00000
SN: 1280332     10 0.49219 0.49340 42.73246   0.33070  0.00530  0.21604  0.89670
SN: 1276034     10 0.49230 0.49338 42.14186   0.14390  0.00530  0.03059  0.99991
SN: 1302117     10 0.49238 0.49349 42.32116   0.20450  0.00530  0.01292  0.99999
SN: 1376168     10 0.49239 0.49348 42.33960   0.16010  0.00530  0.07362  0.97401
SN: 1896111     10 0.49243 0.49364 42.10869   0.15420  0.00530  0.02405  1.00000
SN: 1292145     10 0.49245 0.49300 42.43030   0.23840  0.00530  0.02628  1.00000
SN: 1254070     10 0.49252 0.49305 42.15703   0.12550  0.00530  0.01401  1.00000
SN: 1339703     10 0.49272 0.49383 42.03906   0.14030  0.00530  0.02078  0.99998
SN: 1253895     10 0.49276 0.49331 41.91337   0.14040  0.00530  0.08224  0.99868
SN: 1250435     10 0.49292 0.49418 42.12394   0.15120  0.00530  0.02470  1.00000
SN: 1318689     10 0.49338 0.49392 42.30570   0.16880  0.00530  0.02212  1.00000
SN: 1258500     10 0.49383 0.49502 42.06165   0.19230  0.00530  0.25465  0.99967
SN: 1279488     10 0.49412 0.49532 42.19201   0.24080  0.00530  0.07679  0.99982
SN: 1703072     10 0.49417 0.49475 41.90675   0.17700  0.00530  0.03921  0.99999
SN: 1254299     10 0.49500 0.49625 42.15005   0.15000  0.00530  0.02280  1.00000
SN: 1343208     10 0.49500 0.49558 42.10318   0.14610  0.00530  0.02902  1.00000
SN: 1263936     10 0.49523 0.49575 42.19780   0.20210  0.00530  0.11810  0.99994
SN: 1305504     10 0.49559 0.49679 42.26190   0.12770  0.00530  0.02086  1.00000
SN: 1264375     10 0.49572 0.49690 42.33401   0.22390  0.00530  0.20787  1.00000
SN: 1303140     10 0.49592 0.49718 42.47082   0.13700  0.00530  0.04226  1.00000
SN: 1310182     10 0.49611 0.49720 42.01029   0.14020  0.00530  0.05004  1.00000
SN: 1346758     10 0.49650 0.49770 42.37654   0.20000  0.00520  0.03037  0.99999
SN: 1810037     10 0.49650 0.49761 42.34057   0.24690  0.00520  0.05896  0.99998
SN: 1246529     10 0.49677 0.49797 42.13650   0.14840  0.00520  0.04116  1.00000
SN: 1880429     10 0.49707 0.49816 41.97759   0.26540  0.00520  0.06163  0.99212
SN: 1342906     10 0.49743 0.49800 41.95460   0.12580  0.00520  0.01723  1.00000
SN: 1293465     10 0.49801 0.49920 42.33330   0.24070  0.00520  0.04092  0.99825
SN: 1312171     10 0.50043 0.50151 42.57049   0.25290  0.00520  0.02835  0.99996
SN: 1263829     10 0.50070 0.50128 42.35835   0.20420  0.00520  0.09315  1.00000
SN: 1253046     10 0.50134 0.50192 42.29594   0.10890  0.00520  0.01813  1.00000
SN: 1901803     10 0.50262 0.50383 42.60659   0.17210  0.00520  0.03369  0.99997
SN: 1337272     10 0.50275 0.50400 42.32215   0.16300  0.00520  0.02084  1.00000
SN: 1389074     10 0.50285 0.50390 42.23522   0.16260  0.00520  0.02261  1.00000
SN: 1341857     10 0.50314 0.50373 42.39224   0.19990  0.00520  0.02442  1.00000
SN: 1346139     10 0.50323 0.50379 42.43342   0.21900  0.00520  0.06450  0.99999
SN: 1264948     10 0.50394 0.50502 42.19337   0.16940  0.00520  0.05631  1.00000
SN: 1532057     10 0.50397 0.50504 42.25661   0.12000  0.00520  0.03150  1.00000
SN: 1293006     10 0.50436 0.50562 42.18691   0.20930  0.00520  0.08456  0.99999
SN: 1323349     10 0.50491 0.50610 42.41711   0.17530  0.00520  0.08559  0.99996
SN: 1293921     10 0.50492 0.50552 42.29876   0.11890  0.00520  0.05293  1.00000
SN: 1254670     10 0.50495 0.50550 41.94191   0.14610  0.00520  0.03149  1.00000
SN: 1258289     10 0.50509 0.50629 42.26347   0.17100  0.00520  0.05002  1.00000
SN: 1281879     10 0.50547 0.50657 42.25672   0.19390  0.00520  0.09128  1.00000
SN: 1891261     10 0.50558 0.50614 42.04315   0.13050  0.00520  0.08078  0.99998
SN: 1473027     10 0.50566 0.50617 42.20822   0.14020  0.00520  0.02119  1.00000
SN: 1504096     10 0.50582 0.50709 42.43200   0.22510  0.00520  0.02465  0.99999
SN: 1335472     10 0.50597 0.50705 42.23282   0.10100  0.00520  0.02658  1.00000
SN: 1343759     10 0.50617 0.50677 42.15499   0.13260  0.00520  0.02365  1.00000
SN: 1323988     10 0.50816 0.50924 42.21702   0.17410  0.00510  0.02357  1.00000
SN: 1263062     10 0.50827 0.50950 42.06148   0.12570  0.00510  0.02378  1.00000
SN: 1368482     10 0.50847 0.50967 42.42148   0.17060  0.00510  0.02400  1.00000
SN: 1370944     10 0.50947 0.51057 42.24264   0.13780  0.00510  0.01767  0.99997
SN: 1780122     10 0.50987 0.51096 41.82954   0.15890  0.00510  0.04015  1.00000
SN: 1876204     10 0.51008 0.51067 42.30453   0.17620  0.00510  0.02296  1.00000
SN: 1341502     10 0.51064 0.51185 42.38996   0.14750  0.00510  0.07125  1.00000
SN: 1291155     10 0.51089 0.51213 42.02784   0.14210  0.00510  0.02841  1.00000
SN: 1889022     10 0.51127 0.51240 42.44163   0.16570  0.00510  0.02428  1.00000
SN: 1256432     10 0.51130 0.51183 42.23098   0.12480  0.00510  0.04716  1.00000
SN: 1332392     10 0.51197 0.51318 42.52662   0.19350  0.00510  0.04825  0.99954
SN: 1898108     10 0.51204 0.51325 42.39090   0.12010  0.00510  0.02762  1.00000
SN: 1440057     10 0.51228 0.51352 42.31422   0.13820  0.00510  0.02402  1.00000
SN: 1259538     10 0.51244 0.51363 42.39309   0.14200  0.00510  0.01500  1.00000
SN: 1889090     10 0.51290 0.51400 42.27886   0.13260  0.00510  0.03061  1.00000
SN: 1645092     10 0.51338 0.51459 42.68244   0.22660  0.00510  0.02453  0.99998
SN: 1320762     10 0.51339 0.51445 42.24477   0.19270  0.00510  0.05903  1.00000
SN: 1883166     10 0.51351 0.51473 42.32553   0.15540  0.00510  0.02631  1.00000
SN: 1519027     10 0.51404 0.51525 42.58844   0.22510  0.00510  0.03533  0.99999
SN: 1300470     10 0.51413 0.51520 42.58178   0.23500  0.00510  0.09330  0.99994
SN: 1370135     10 0.51615 0.51724 42.51672   0.18720  0.00510  0.02442  0.99999
SN: 1342647     10 0.51618 0.51725 42.36444   0.19310  0.00510  0.05692  1.00000
SN: 1922405     10 0.51619 0.51671 42.45871   0.16300  0.00510  0.01983  1.00000
SN: 1338430     10 0.51717 0.51830 42.14372   0.09370  0.00510  0.01588  1.00000
SN: 1502029     10 0.51797 0.51921 42.22797   0.11990  0.00510  0.01294  1.00000
SN: 1332614     10 0.51856 0.51917 42.57044   0.17510  0.00510  0.02887  1.00000
SN: 1659122     10 0.51872 0.51927 42.09504   0.19920  0.00510  0.02819  0.59480
SN: 1304501     10 0.51882 0.51991 42.51154   0.25770  0.00510  0.07023  0.99973
SN: 1252225     10 0.51956 0.52014 43.09279  173.12120  0.00500  0.06824  0.00000
SN: 1901257     10 0.51978 0.52100 42.58510   0.22940  0.00500  0.04253  1.00000
SN: 1314847     10 0.52053 0.52173 42.26360   0.15250  0.00500  0.02465  1.00000
SN: 1258422     10 0.52105 0.52227 42.40546   0.19730  0.00500  0.19254  1.00000
SN: 1257602     10 0.52211 0.52271 42.35940   0.12800  0.00500  0.02445  1.00000
SN: 1385187     10 0.52212 0.52319 42.28726   0.16570  0.00500  0.09291  0.99922
SN: 1341459     10 0.52219 0.52341 42.10379   0.12800  0.00500  0.02041  1.00000
SN: 1286881     10 0.52280 0.52334 42.38126   0.13520  0.00500  0.01600  1.00000
SN: 1335671     10 0.52427 0.52480 42.28454   0.10010  0.00500  0.01744  1.00000
SN: 1514059     10 0.52427 0.52480 42.84108   0.25970  0.00500  0.03300  0.99950
SN: 1915184     10 0.52460 0.52582 42.35848   0.16200  0.00500  0.02450  1.00000
SN: 1258330     10 0.52473 0.52595 42.12610   0.15990  0.00500  0.03137  1.00000
SN: 1780287     10 0.52494 0.52620 42.22063   0.15860  0.00500  0.02829  0.99998
SN: 1295285     10 0.52513 0.52634 42.31474   0.11530  0.00500  0.02690  1.00000
SN: 1294806     10 0.52535 0.52588 42.39053   0.15760  0.00500  0.04349  1.00000
SN: 1329795     10 0.52558 0.52669 42.44799   0.15000  0.00500  0.02921  0.99993
SN: 1257144     10 0.52559 0.52670 42.53367   0.21550  0.00500  0.05686  0.99910
SN: 1303197     10 0.52562 0.52682 42.22262   0.12180  0.00500  0.02553  1.00000
SN: 1645195     10 0.52580 0.52692 42.40967   0.13170  0.00500  0.02602  1.00000
SN: 1322229     10 0.52612 0.52736 42.21609   0.20970  0.00500  0.03477  0.99997
SN: 1320126     10 0.52685 0.52795 42.42364   0.19450  0.00500  0.04054  0.99983
SN: 1514043     10 0.52706 0.52831 42.42877   0.36640  0.00500  0.03373  0.99293
SN: 1302564     10 0.52716 0.52840 42.13164   0.15890  0.00500  0.02847  1.00000
SN: 1261259     10 0.52723 0.52786 42.39627   0.11640  0.00500  0.05504  1.00000
SN: 1251536     10 0.52727 0.52851 42.64894   0.18460  0.00500  0.02602  1.00000
SN: 1250532     10 0.52770 0.52893 42.65848   0.18210  0.00500  0.03346  0.99999
SN: 1371206     10 0.52779 0.52839 42.41595   0.14920  0.00500  0.01934  0.99013
SN: 1673068     10 0.52779 0.52838 42.46601   0.13660  0.00500  0.03259  1.00000
SN: 1259006     10 0.52790 0.52913 42.29593   0.18320  0.00500  0.02256  1.00000
SN: 1334742     10 0.52809 0.52919 42.51889   0.32640  0.00500  0.03224  0.99999
SN: 1260889     10 0.52885 0.52993 42.42346   0.15730  0.00500  0.05729  1.00000
SN: 1262736     10 0.52929 0.53050 42.30130   0.17230  0.00500  0.08882  1.00000
SN: 1304503     10 0.52971 0.53030 42.30092   0.12980  0.00500  0.01466  1.00000
SN: 1324544     10 0.52973 0.53027 42.30649   0.21880  0.00500  0.04377  0.99857
SN: 1490034     10 0.53002 0.53058 42.70427   0.19050  0.00500  0.02204  0.99999
SN: 1817269     10 0.53009 0.53070 42.40280   0.15580  0.00500  0.02487  1.00000
SN: 1302346     10 0.53042 0.53152 42.62059   0.17340  0.00500  0.02337  0.99996
SN: 1472020     10 0.53112 0.53169 42.43677   0.22210  0.00490  0.02127  1.00000
SN: 1338471     10 0.53116 0.53228 42.64277   0.18340  0.00490  0.02561  1.00000
SN: 1246758     10 0.53127 0.53249 42.10717   0.14860  0.00490  0.02307  1.00000
SN: 1261233     10 0.53166 0.53225 42.34827   0.13830  0.00490  0.03692  1.00000
SN: 1550103     10 0.53166 0.53223 42.52290   0.17630  0.00490  0.02699  0.99940
SN: 1346628     10 0.53191 0.53253 42.35180   0.20260  0.00490  0.03354  1.00000
SN: 1337703     10 0.53225 0.53281 42.06309   0.12020  0.00490  0.02395  1.00000
SN: 1259771     10 0.53232 0.53341 42.36810   0.16450  0.00490  0.02777  1.00000
SN: 1295249     10 0.53251 0.53309 42.62316   0.17160  0.00490  0.02544  0.99999
SN: 1574017     10 0.53287 0.53399 42.52898   0.13190  0.00490  0.06237  0.97150
SN: 1323777     10 0.53290 0.53348 42.84719  248.65270  0.00490  0.11862  0.00000
SN: 1254000     10 0.53300 0.53356 42.81970   0.21720  0.00490  0.05727  0.99977
SN: 1246717     10 0.53378 0.53500 42.62986   0.27220  0.00490  0.06560  0.99988
SN: 1297061     10 0.53387 0.53445 42.70489   0.23960  0.00490  0.06300  0.99972
SN: 1536021     10 0.53410 0.53524 42.40355   0.17810  0.00490  0.04923  0.99999
SN: 1470063     10 0.53547 0.53605 42.72459   0.27610  0.00490  0.02535  1.00000
SN: 1699061     10 0.53572 0.53629 42.45987   0.22830  0.00490  0.03204  1.00000
SN: 1339425     10 0.53579 0.53633 42.64943   0.21660  0.00490  0.04027  0.99955
SN: 1289714     10 0.53582 0.53638 42.69607   0.18410  0.00490  0.06306  0.99999
SN: 1254002     10 0.53591 0.53644 42.41859   0.15020  0.00490  0.03864  1.00000
SN: 1770487     10 0.53644 0.53770 42.05490   0.63490  0.00490  0.04286  0.02970
SN: 1876305     10 0.53667 0.53784 42.38842   0.13890  0.00490  0.00874  0.99821
SN: 1313026     10 0.53696 0.53752 42.52340   0.18200  0.00490  0.02864  1.00000
SN: 1644290     10 0.53730 0.53786 42.42192   0.15140  0.00490  0.03337  1.00000
SN: 1934253     10 0.53739 0.53800 42.42199   0.14850  0.00490  0.02267  1.00000
SN: 1899053     10 0.53746 0.53859 42.25517   0.18250  0.00490  0.03301  1.00000
SN: 1912110     10 0.53763 0.53873 42.14846   0.17660  0.00490  0.03041  0.99997
SN: 1260568     10 0.53805 0.53864 42.43390   0.20770  0.00490  0.03581  0.99999
SN: 1636043     10 0.53944 0.54055 42.53345   0.12670  0.00490  0.05733  0.99993
SN: 1291159     10 0.53976 0.54102 42.37046   0.19320  0.00490  0.03898  0.99999
SN: 1252364     10 0.54134 0.54251 42.30788   0.17970  0.00490  0.02864  1.00000
SN: 1474020     10 0.54148 0.54211 42.41627   0.22750  0.00490  0.04809  1.00000
SN: 1324542     10 0.54154 0.54210 42.51980   0.19350  0.00490  0.02631  0.99996
SN: 1324685     10 0.54183 0.54244 42.44188   0.13820  0.00490  0.06719  1.00000
SN: 1341000     10 0.54203 0.54259 42.46290   0.19610  0.00490  0.08966  0.99380
SN: 1861210     10 0.54229 0.54285 42.53645   0.17740  0.00490  0.04609  1.00000
SN: 1876731     10 0.54291 0.54348 42.64988   0.23650  0.00490  0.05130  0.98903
SN: 1367408     10 0.54306 0.54366 42.60976   0.15880  0.00490  0.04095  1.00000
SN: 1302055     10 0.54327 0.54383 42.81406   0.20290  0.00490  0.03992  0.99997
SN: 1322954     10 0.54327 0.54385 42.45395   0.21570  0.00490  0.04628  0.99985
SN: 1290995     10 0.54351 0.54410 42.30110   0.12710  0.00490  0.03887  0.99999
SN: 1928157     10 0.54379 0.54505 42.56032   0.10250  0.00490  0.02923  1.00000
SN: 1264049     10 0.54397 0.54508 42.22291   0.14460  0.00480  0.03086  0.99998
SN: 1297353     10 0.54402 0.54459 42.15487   0.14840  0.00480  0.02538  0.99996
SN: 1547048     10 0.54454 0.54579 42.26956   0.14700  0.00480  0.03704  0.99996
SN: 1945116     10 0.54469 0.54525 42.58783   0.12700  0.00480  0.04882  1.00000
SN: 1644213     10 0.54509 0.54622 42.40763   0.15890  0.00480  0.01699  1.00000
SN: 1641288     10 0.54529 0.54642 42.50133   0.16850  0.00480  0.03078  0.99981
SN: 1306980     10 0.54674 0.54789 42.47160   0.24250  0.00480  0.01306  0.99999
SN: 1899065     10 0.54762 0.54877 42.36364   0.17230  0.00480  0.09174  0.99997
SN: 1291733     10 0.54784 0.54895 42.09838   0.35050  0.00480  0.02863  0.19190
SN: 1906545     10 0.54806 0.54930 42.79479   0.20130  0.00480  0.01776  0.99998
SN: 1389210     10 0.54865 0.54921 42.48754   0.12880  0.00480  0.03777  0.99999
SN: 1891082     10 0.54871 0.55000 42.54386   0.15510  0.00480  0.04300  1.00000
SN: 1283924     10 0.54888 0.54998 42.49417  209.38860  0.00480  0.08804  0.00000
SN: 1297157     10 0.54888 0.54947 42.51579   0.16060  0.00480  0.04884  1.00000
SN: 1643316     10 0.54894 0.54950 42.26996   1.38600  0.00480  0.03226  0.01510
SN: 1258802     10 0.54947 0.55063 42.35139   0.15770  0.00480  0.01517  1.00000
SN: 1249264     10 0.54968 0.55081 42.66425   0.12990  0.00480  0.06037  1.00000
SN: 1331344     10 0.54993 0.55122 42.64649   0.19150  0.00480  0.03209  1.00000
SN: 1574062     10 0.55020 0.55144 42.76305   0.14470  0.00480  0.02953  1.00000
SN: 1341823     10 0.55032 0.55093 42.74338   0.27360  0.00480  0.20364  0.99713
SN: 1260000     10 0.55060 0.55172 42.71586   0.17480  0.00480  0.01977  1.00000
SN: 1570024     10 0.55064 0.55123 42.41289   0.11940  0.00480  0.05191  1.00000
SN: 1368111     10 0.55095 0.55205 42.32780   0.13110  0.00480  0.03113  1.00000
SN: 1880545     10 0.55111 0.55227 42.37776   0.19590  0.00480  0.06151  0.99946
SN: 1306736     10 0.55145 0.55200 42.36242   0.19840  0.00480  0.03283  0.99997
SN: 1250925     10 0.55146 0.55269 42.35808   0.20680  0.00480  0.04469  1.00000
SN: 1264963     10 0.55214 0.55325 42.62703   0.21610  0.00480  0.02713  0.99996
SN: 1315818     10 0.55218 0.55274 42.67280   0.16650  0.00480  0.04599  0.99999
SN: 1260551     10 0.55236 0.55292 42.25889   0.14750  0.00480  0.05703  1.00000
SN: 1896254     10 0.55283 0.55339 42.51306   0.14840  0.00480  0.01846  1.00000
SN: 1252142     10 0.55288 0.55345 42.56996   0.13570  0.00480  0.02545  1.00000
SN: 1878756     10 0.55294 0.55419 42.80694   0.25940  0.00480  0.06808  0.89050
SN: 1264631     10 0.55299 0.55424 42.19165   0.17030  0.00480  0.02289  1.00000
SN: 1366195     10 0.55313 0.55439 42.30733   0.11860  0.00480  0.04413  1.00000
SN: 1341426     10 0.55321 0.55432 42.57750   0.19350  0.00480  0.02957  0.99999
SN: 1316989     10 0.55343 0.55474 42.19701   0.20450  0.00480  0.01876  0.99999
SN: 1444028     10 0.55372 0.55484 42.56358   0.16720  0.00480  0.02652  1.00000
SN: 1439028     10 0.55424 0.55550 42.39343   0.15590  0.00480  0.02906  1.00000
SN: 1912020     10 0.55436 0.55496 42.50457   0.12930  0.00480  0.03152  1.00000
SN: 1321492     10 0.55467 0.55583 42.36447   0.18400  0.00480  0.03545  1.00000
SN: 1246796     10 0.55502 0.55626 43.42339  276.25540  0.00480  0.05981  0.00000
SN: 1249395     10 0.55513 0.55626 42.57083   0.16080  0.00480  0.02838  1.00000
SN: 1260605     10 0.55534 0.55594 42.45881   0.14440  0.00480  0.04002  1.00000
SN: 1255523     10 0.55536 0.55665 42.56580   0.20060  0.00480  0.03996  0.99999
SN: 1833067     10 0.55577 0.55688 42.37622   0.18380  0.00480  0.03856  1.00000
SN: 1530191     10 0.55584 0.55710 42.71594   0.20600  0.00480  0.06306  0.99994
SN: 1256505     10 0.55626 0.55738 42.43463   0.12520  0.00480  0.03049  1.00000
SN: 1504139     10 0.55644 0.55708 42.45160   0.11460  0.00480  0.05454  1.00000
SN: 1256764     10 0.55649 0.55774 42.32086   0.14440  0.00480  0.02426  1.00000
SN: 1251600     10 0.55760 0.55887 42.57416   0.12710  0.00470  0.04886  1.00000
SN: 1326367     10 0.55797 0.55856 42.70446   0.18370  0.00470  0.02436  0.99994
SN: 1635042     10 0.55833 0.55948 42.37926   0.11260  0.00470  0.00989  1.00000
SN: 1311590     10 0.55910 0.56040 42.45024   0.13850  0.00470  0.03251  1.00000
SN: 1295685     10 0.55929 0.56046 42.56980   0.30040  0.00470  0.04751  0.99953
SN: 1331976     10 0.55939 0.56062 43.44122  246.32210  0.00470  0.03539  0.00000
SN: 1810087     10 0.55943 0.55997 42.59752   0.20820  0.00470  0.01905  1.00000
SN: 1304779     10 0.55993 0.56050 42.45977   0.12420  0.00470  0.03229  1.00000
SN: 1249182     10 0.56017 0.56135 42.19708   0.19900  0.00470  0.07048  0.99980
SN: 1252751     10 0.56059 0.56173 42.47811   0.12410  0.00470  0.02187  1.00000
SN: 1915087     10 0.56104 0.56216 42.55903   0.19270  0.00470  0.04414  1.00000
SN: 1259500     10 0.56161 0.56288 42.38192   0.14070  0.00470  0.06576  0.99998
SN: 1263579     10 0.56161 0.56277 42.69411   0.22160  0.00470  0.02010  1.00000
SN: 1289555     10 0.56173 0.56289 42.36517   0.15070  0.00470  0.03905  1.00000
SN: 1644163     10 0.56202 0.56317 42.87891   0.18590  0.00470  0.01649  1.00000
SN: 1262267     10 0.56215 0.56332 42.17406   0.21650  0.00470  0.05549  0.99989
SN: 1337321     10 0.56258 0.56389 42.50975   0.13610  0.00470  0.02148  1.00000
SN: 1303952     10 0.56262 0.56387 42.63024   0.15190  0.00470  0.02900  1.00000
SN: 1654105     10 0.56271 0.56331 42.32064   0.14400  0.00470  0.03017  1.00000
SN: 1319926     10 0.56341 0.56400 42.49042   0.21380  0.00470  0.06004  0.99994
SN: 1878335     10 0.56371 0.56500 42.50782   0.13060  0.00470  0.02411  1.00000
SN: 1259585     10 0.56401 0.56530 42.66150   0.15170  0.00470  0.04291  0.99996
SN: 1452059     10 0.56420 0.56550 42.48378   0.19400  0.00470  0.04361  0.99909
SN: 1330903     10 0.56429 0.56544 42.68843   0.14480  0.00470  0.01676  1.00000
SN: 1338278     10 0.56430 0.56560 42.53351   0.15770  0.00470  0.03884  1.00000
SN: 1285317     10 0.56441 0.56555 42.43093   0.14530  0.00470  0.02401  1.00000
SN: 1876287     10 0.56445 0.56558 42.44608   0.12480  0.00470  0.02027  0.99969
SN: 1264077     10 0.56459 0.56572 42.86755   0.21110  0.00470  0.04507  0.99952
SN: 1432141     10 0.56489 0.56600 42.92958   0.18700  0.00470  0.24757  0.87600
SN: 1279501     10 0.56527 0.56655 42.48132   0.17360  0.00470  0.02475  0.99996
SN: 1283855     10 0.56536 0.56651 42.38028   0.17310  0.00470  0.06231  0.99999
SN: 1942106     10 0.56584 0.56638 42.70197   0.17540  0.00470  0.07216  1.00000
SN: 1315890     10 0.56699 0.56815 42.93834   0.23060  0.00470  0.03647  0.99528
SN: 1259323     10 0.56720 0.56834 42.55263   0.28820  0.00470  0.05069  0.99999
SN: 1595127     10 0.56740 0.56799 42.70113   0.12200  0.00470  0.02227  1.00000
SN: 1259561     10 0.56751 0.56882 42.47846   0.12420  0.00470  0.01471  1.00000
SN: 1643338     10 0.56788 0.56915 42.77176   0.16690  0.00470  0.02637  0.99997
SN: 1850154     10 0.56823 0.56884 42.58618   0.21660  0.00470  0.04210  0.99999
SN: 1328089     10 0.56864 0.56980 42.43591   0.18050  0.00470  0.01982  0.99999
SN: 1345458     10 0.56872 0.56932 42.60468   0.18670  0.00470  0.01936  1.00000
SN: 1512101     10 0.56872 0.57000 42.47321   0.11390  0.00470  0.05351  0.99999
SN: 1326273     10 0.56949 0.57013 43.61624  236.81660  0.00470  0.02088  0.00000
SN: 1305807     10 0.56997 0.57110 42.88139   0.24150  0.00470  0.06385  0.99634
SN: 1895233     10 0.57035 0.57098 42.13532   0.17090  0.00470  0.02895  0.99972
SN: 1266830     10 0.57039 0.57170 42.40719   0.16640  0.00470  0.05552  0.99991
SN: 1248936     10 0.57093 0.57208 42.74241   0.21650  0.00470  0.02268  1.00000
SN: 1290394     10 0.57153 0.57271 42.47626   0.21620  0.00460  0.01561  0.99999
SN: 1643063     10 0.57188 0.57319 42.98581   0.19630  0.00460  0.04935  1.00000
SN: 1302353     10 0.57193 0.57305 42.55324   0.12440  0.00460  0.02783  1.00000
SN: 1251436     10 0.57349 0.57464 42.63770   0.20650  0.00460  0.08524  0.99813
SN: 1328103     10 0.57472 0.57589 42.72006   0.19940  0.00460  0.02367  0.99995
SN: 1320278     10 0.57508 0.57622 42.50119   0.19340  0.00460  0.02230  0.99999
SN: 1466032     10 0.57606 0.57717 42.54781   0.16400  0.00460  0.01189  1.00000
SN: 1562098     10 0.57618 0.57747 42.60752   0.12580  0.00460  0.03086  1.00000
SN: 1634024     10 0.57629 0.57760 42.71231   0.16210  0.00460  0.02542  1.00000
SN: 1255142     10 0.57675 0.57790 42.59663   0.14420  0.00460  0.08930  0.99964
SN: 1448122     10 0.57688 0.57752 42.67921   0.15540  0.00460  0.02311  1.00000
SN: 1849244     10 0.57697 0.57826 42.59141   0.13990  0.00460  0.04413  1.00000
SN: 1253243     10 0.57729 0.57842 42.70299   0.18880  0.00460  0.04404  0.99991
SN: 1337228     10 0.57741 0.57858 42.86125   0.21660  0.00460  0.04005  0.99999
SN: 1773189     10 0.57744 0.57870 42.76502   0.26470  0.00460  0.02644  0.99996
SN: 1335854     10 0.57869 0.57927 42.59079   0.18300  0.00460  0.03520  0.99999
SN: 1910065     10 0.57875 0.57988 42.58167   0.22390  0.00460  0.06429  0.99983
SN: 1320447     10 0.57892 0.58009 42.61171   0.15790  0.00460  0.03290  1.00000
SN: 1330339     10 0.57914 0.57968 42.67130   0.23250  0.00460  0.02677  0.99974
SN: 1247570     10 0.57927 0.58060 42.48297   0.18660  0.00460  0.04184  1.00000
SN: 1258400     10 0.57963 0.58092 42.92934   0.22220  0.00460  0.02668  0.99999
SN: 1847028     10 0.58021 0.58138 42.52894   0.15900  0.00460  0.04908  0.99889
SN: 1252810     10 0.58026 0.58140 42.62944   0.14230  0.00460  0.03360  0.99999
SN: 1435033     10 0.58040 0.58096 42.80984   0.16900  0.00460  0.02151  0.99988
SN: 1501158     10 0.58049 0.58162 42.79847   0.30040  0.00460  0.02465  0.99969
SN: 1255382     10 0.58055 0.58171 42.54595   0.16720  0.00460  0.03250  1.00000
SN: 1340470     10 0.58057 0.58187 42.67350   0.14820  0.00460  0.05592  1.00000
SN: 1262055     10 0.58072 0.58130 42.79394   0.18180  0.00460  0.02195  1.00000
SN: 1770225     10 0.58074 0.58200 42.75103   0.19390  0.00460  0.02904  0.99977
SN: 1927254     10 0.58091 0.58150 43.01921   0.18630  0.00460  0.04206  0.99989
SN: 1533035     10 0.58117 0.58247 42.79451   0.18720  0.00460  0.02399  0.99999
SN: 1304652     10 0.58126 0.58240 42.65132   0.15260  0.00460  0.02174  1.00000
SN: 1314162     10 0.58141 0.58267 42.66690   0.15280  0.00460  0.04329  1.00000
SN: 1332063     10 0.58155 0.58280 42.59381   0.17440  0.00460  0.03881  1.00000
SN: 1487055     10 0.58196 0.58308 42.86293   0.21800  0.00460  0.03172  0.99963
SN: 1263580     10 0.58276 0.58393 42.64752   0.21000  0.00460  0.02923  1.00000
SN: 1336384     10 0.58306 0.58439 42.73268   0.16550  0.00460  0.04089  0.99996
SN: 1315191     10 0.58357 0.58471 42.71784   0.14360  0.00460  0.05437  1.00000
SN: 1770206     10 0.58411 0.58524 42.43090   0.16230  0.00460  0.01811  1.00000
SN: 1346149     10 0.58434 0.58493 42.73252   0.18020  0.00460  0.02503  1.00000
SN: 1300531     10 0.58454 0.58567 42.85163   0.17760  0.00460  0.03471  1.00000
SN: 1338485     10 0.58466 0.58582 42.72375   0.13390  0.00460  0.07837  0.99999
SN: 1265990     10 0.58574 0.58691 42.61552   0.19030  0.00460  0.04271  0.99996
SN: 1256819     10 0.58576 0.58701 42.72153   0.17110  0.00460  0.03789  0.99999
SN: 1334265     10 0.58586 0.58646 42.73933   0.21580  0.00450  0.02031  1.00000
SN: 1331719     10 0.58627 0.58740 42.66404   0.21150  0.00450  0.02195  0.99999
SN: 1302572     10 0.58740 0.58858 42.66990   0.13090  0.00450  0.04876  1.00000
